,GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
155,2023-11-22 00:00:00,22300229,,1610612739,1610612748,2023,,96.0,46.8,71.4,46.7,25.0,34.0,,129.0,52.3,81.0,57.1,30.0,41.0,0
156,2023-11-22 00:00:00,22300238,,1610612747,1610612742,2023,,101.0,46.4,63.2,37.9,26.0,51.0,,104.0,39.6,75.0,32.0,21.0,48.0,0
157,2023-11-22 00:00:00,22300236,,1610612756,1610612744,2023,,123.0,44.7,84.6,39.3,22.0,43.0,,115.0,47.8,65.5,31.3,29.0,43.0,1
158,2023-11-21 00:00:00,22300038,,1610612753,1610612761,2023,,126.0,50.0,70.0,38.7,31.0,40.0,,107.0,50.7,77.3,50.0,29.0,38.0,1
159,2023-11-21 00:00:00,22300039,,1610612737,1610612754,2023,,152.0,60.0,82.1,48.4,28.0,39.0,,157.0,60.6,75.0,48.9,35.0,29.0,0
160,2023-11-21 00:00:00,22300040,,1610612755,1610612739,2023,,119.0,41.7,82.4,31.4,19.0,44.0,,122.0,48.9,84.0,36.0,33.0,56.0,0
161,2023-11-21 00:00:00,22300041,,1610612756,1610612757,2023,,120.0,56.6,96.4,41.2,26.0,38.0,,107.0,43.7,85.0,45.2,20.0,30.0,1
162,2023-11-21 00:00:00,22300042,,1610612747,1610612762,2023,,131.0,57.0,81.5,37.9,35.0,52.0,,99.0,38.8,75.0,25.0,25.0,42.0,1
163,2023-11-20 00:00:00,22300222,,1610612740,1610612758,2023,,129.0,54.3,81.0,42.9,38.0,55.0,,93.0,37.9,66.7,24.4,27.0,36.0,1
164,2023-11-20 00:00:00,22300221,,1610612750,1610612752,2023,,117.0,51.3,75.0,32.4,30.0,44.0,,100.0,34.8,79.4,23.7,16.0,50.0,1
165,2023-11-20 00:00:00,22300220,,1610612741,1610612748,2023,,100.0,45.7,93.8,29.7,21.0,36.0,,118.0,50.0,85.0,48.6,31.0,43.0,0
166,2023-11-20 00:00:00,22300218,,1610612765,1610612743,2023,,103.0,44.4,92.3,33.3,21.0,43.0,,107.0,46.0,76.2,39.3,30.0,43.0,0
167,2023-11-20 00:00:00,22300219,,1610612764,1610612749,2023,,129.0,55.6,81.8,34.5,29.0,26.0,,142.0,58.5,75.0,37.9,33.0,55.0,0
168,2023-11-20 00:00:00,22300223,,1610612759,1610612746,2023,,99.0,43.3,78.6,26.3,23.0,49.0,,124.0,47.4,88.0,33.3,30.0,51.0,0
169,2023-11-20 00:00:00,22300217,,1610612766,1610612738,2023,,121.0,44.2,94.1,33.3,29.0,57.0,,118.0,43.3,64.3,32.0,19.0,48.0,1
170,2023-11-20 00:00:00,22300224,,1610612744,1610612745,2023,,121.0,46.8,84.8,48.8,26.0,43.0,,116.0,46.3,78.9,31.7,28.0,48.0,1
171,2023-11-19 00:00:00,22300211,,1610612761,1610612765,2023,,142.0,53.9,62.1,38.9,44.0,47.0,,113.0,47.0,74.3,34.6,25.0,41.0,1
172,2023-11-19 00:00:00,22300216,,1610612747,1610612745,2023,,105.0,47.0,72.4,20.7,26.0,42.0,,104.0,48.8,80.0,37.8,35.0,34.0,1
173,2023-11-19 00:00:00,22300214,,1610612762,1610612756,2023,,137.0,41.7,81.3,32.6,27.0,59.0,,140.0,49.0,84.6,40.0,36.0,44.0,0
174,2023-11-19 00:00:00,22300215,,1610612757,1610612760,2023,,91.0,40.0,66.7,26.5,21.0,31.0,,134.0,60.5,100.0,61.1,28.0,43.0,0
175,2023-11-19 00:00:00,22300213,,1610612763,1610612738,2023,,100.0,38.9,90.0,38.6,28.0,42.0,,102.0,45.5,80.0,38.7,20.0,45.0,0
176,2023-11-19 00:00:00,22300212,,1610612742,1610612758,2023,,113.0,46.6,73.1,35.3,23.0,40.0,,129.0,53.3,76.2,42.5,34.0,48.0,0
177,2023-11-19 00:00:00,22300210,,1610612739,1610612743,2023,,121.0,54.9,76.9,40.7,30.0,47.0,,109.0,47.6,73.9,48.3,23.0,33.0,1
178,2023-11-19 00:00:00,22300209,,1610612754,1610612753,2023,,116.0,44.2,77.4,25.8,24.0,40.0,,128.0,49.4,83.3,35.0,21.0,42.0,0
179,2023-11-19 00:00:00,22300208,,1610612751,1610612755,2023,,99.0,46.9,75.0,39.3,24.0,45.0,,121.0,46.8,94.4,45.7,32.0,44.0,0
180,2023-11-18 00:00:00,22300207,,1610612744,1610612760,2023,,123.0,45.4,81.0,39.1,33.0,49.0,,130.0,52.0,90.0,34.8,26.0,47.0,0
181,2023-11-18 00:00:00,22300206,,1610612759,1610612763,2023,,108.0,43.4,80.8,37.5,26.0,40.0,,120.0,46.5,80.6,33.3,23.0,45.0,0
182,2023-11-18 00:00:00,22300205,,1610612749,1610612742,2023,,132.0,52.1,85.0,37.8,29.0,41.0,,125.0,49.5,70.0,34.0,27.0,49.0,1
183,2023-11-18 00:00:00,22300204,,1610612741,1610612748,2023,,102.0,44.4,73.7,35.6,24.0,44.0,,97.0,42.9,82.6,33.3,23.0,34.0,1
184,2023-11-18 00:00:00,22300203,,1610612740,1610612750,2023,,120.0,51.2,87.0,41.4,27.0,40.0,,121.0,53.8,81.5,41.9,29.0,33.0,0
185,2023-11-18 00:00:00,22300202,,1610612766,1610612752,2023,,108.0,48.8,84.6,48.6,29.0,36.0,,122.0,50.5,73.7,43.2,27.0,47.0,0
186,2023-11-17 00:00:00,22300027,,1610612766,1610612749,2023,,99.0,40.7,86.4,23.1,18.0,43.0,,130.0,55.1,76.9,48.9,32.0,49.0,0
187,2023-11-17 00:00:00,22300028,,1610612764,1610612752,2023,,99.0,45.1,93.8,31.3,25.0,32.0,,120.0,49.5,70.0,42.1,26.0,48.0,0
188,2023-11-17 00:00:00,22300031,,1610612761,1610612738,2023,,105.0,48.3,64.3,36.4,29.0,41.0,,108.0,45.7,88.9,34.8,29.0,44.0,0
189,2023-11-17 00:00:00,22300029,,1610612737,1610612755,2023,,116.0,44.9,80.0,36.4,24.0,39.0,,126.0,48.9,96.4,43.3,32.0,43.0,0
190,2023-11-17 00:00:00,22300030,,1610612739,1610612765,2023,,108.0,51.2,71.4,42.9,21.0,39.0,,100.0,42.9,86.7,25.7,20.0,51.0,1
191,2023-11-17 00:00:00,22300032,,1610612759,1610612758,2023,,120.0,46.7,82.6,41.7,33.0,42.0,,129.0,54.1,79.2,42.9,31.0,42.0,0
192,2023-11-17 00:00:00,22300033,,1610612741,1610612753,2023,,97.0,44.3,77.3,34.5,19.0,34.0,,103.0,48.1,69.6,32.4,24.0,46.0,0
193,2023-11-17 00:00:00,22300034,,1610612740,1610612743,2023,,115.0,52.3,52.4,52.2,33.0,39.0,,110.0,49.0,50.0,25.0,37.0,51.0,1
194,2023-11-17 00:00:00,22300036,,1610612757,1610612747,2023,,95.0,40.4,72.2,27.0,17.0,48.0,,107.0,49.4,68.2,41.4,27.0,44.0,0
195,2023-11-17 00:00:00,22300035,,1610612762,1610612756,2023,,128.0,50.6,83.9,44.4,27.0,39.0,,131.0,52.3,88.5,54.5,35.0,36.0,0
196,2023-11-17 00:00:00,22300037,,1610612746,1610612745,2023,,106.0,43.4,70.0,38.2,22.0,47.0,,100.0,43.2,70.0,32.3,24.0,47.0,1
197,2023-11-16 00:00:00,22300201,,1610612744,1610612760,2023,,109.0,40.8,78.9,34.1,27.0,49.0,,128.0,50.6,91.3,59.4,31.0,42.0,0
198,2023-11-16 00:00:00,22300200,,1610612748,1610612751,2023,,122.0,51.9,95.8,42.9,26.0,32.0,,115.0,47.1,77.8,38.9,29.0,40.0,1
199,2023-11-15 00:00:00,22300192,,1610612764,1610612742,2023,,117.0,48.3,82.6,33.3,23.0,46.0,,130.0,52.2,58.6,40.5,32.0,46.0,0
200,2023-11-15 00:00:00,22300194,,1610612755,1610612738,2023,,107.0,45.9,81.8,36.7,18.0,41.0,,117.0,47.7,78.9,36.0,23.0,45.0,0
201,2023-11-15 00:00:00,22300193,,1610612737,1610612752,2023,,114.0,54.7,76.9,38.7,28.0,30.0,,116.0,47.9,90.9,47.1,29.0,42.0,0
202,2023-11-15 00:00:00,22300195,,1610612761,1610612749,2023,,112.0,39.6,87.1,27.3,28.0,55.0,,128.0,51.8,95.2,51.3,25.0,41.0,0
203,2023-11-15 00:00:00,22300197,,1610612756,1610612750,2023,,133.0,60.0,93.3,54.8,31.0,32.0,,115.0,45.7,92.9,18.5,18.0,40.0,1
204,2023-11-15 00:00:00,22300199,,1610612757,1610612739,2023,,95.0,37.4,87.5,34.2,24.0,30.0,,109.0,56.0,76.2,30.0,23.0,47.0,0
205,2023-11-15 00:00:00,22300198,,1610612747,1610612758,2023,,110.0,50.6,78.9,37.9,25.0,43.0,,125.0,50.0,76.5,36.4,31.0,45.0,0
206,2023-11-15 00:00:00,22300196,,1610612741,1610612753,2023,,94.0,39.8,86.4,27.3,16.0,53.0,,96.0,39.0,80.0,28.6,20.0,46.0,0
207,2023-11-14 00:00:00,22300018,,1610612765,1610612737,2023,,120.0,52.2,69.6,34.5,36.0,42.0,,126.0,51.7,92.3,36.4,28.0,41.0,0
208,2023-11-14 00:00:00,22300017,,1610612766,1610612748,2023,,105.0,44.4,81.8,46.9,21.0,45.0,,111.0,48.2,82.1,25.8,26.0,42.0,0
209,2023-11-14 00:00:00,22300019,,1610612755,1610612754,2023,,126.0,50.0,97.1,27.3,22.0,38.0,,132.0,51.6,69.7,35.1,32.0,41.0,0
210,2023-11-14 00:00:00,22300020,,1610612751,1610612753,2023,,124.0,54.1,65.0,48.7,22.0,44.0,,104.0,43.9,76.2,34.8,23.0,37.0,1
211,2023-11-14 00:00:00,22300021,,1610612760,1610612759,2023,,123.0,51.7,80.0,38.5,34.0,40.0,,87.0,38.7,66.7,30.0,24.0,43.0,1
212,2023-11-14 00:00:00,22300022,,1610612740,1610612742,2023,,131.0,52.1,73.1,36.8,33.0,42.0,,110.0,42.2,76.9,33.3,25.0,45.0,1
213,2023-11-14 00:00:00,22300023,,1610612762,1610612757,2023,,115.0,46.3,93.3,30.2,26.0,52.0,,99.0,42.0,70.0,31.4,23.0,43.0,1
214,2023-11-14 00:00:00,22300024,,1610612743,1610612746,2023,,111.0,53.4,78.1,34.8,26.0,36.0,,108.0,43.0,87.5,44.8,21.0,42.0,1
215,2023-11-14 00:00:00,22300025,,1610612744,1610612750,2023,,101.0,42.0,87.5,33.3,28.0,46.0,,104.0,44.4,85.7,41.2,24.0,42.0,0
216,2023-11-14 00:00:00,22300026,,1610612747,1610612763,2023,,134.0,58.0,75.0,62.9,30.0,54.0,,107.0,36.8,75.0,37.7,28.0,33.0,1
217,2023-11-13 00:00:00,22300188,,1610612738,1610612752,2023,,114.0,50.6,93.8,44.2,27.0,37.0,,98.0,41.8,70.8,42.9,17.0,37.0,1
218,2023-11-13 00:00:00,22300190,,1610612749,1610612741,2023,,118.0,47.2,70.4,31.9,23.0,53.0,,109.0,38.0,90.5,33.3,24.0,47.0,1
219,2023-11-13 00:00:00,22300189,,1610612761,1610612764,2023,,111.0,50.0,68.0,20.0,28.0,48.0,,107.0,51.2,75.0,46.2,32.0,38.0,1
220,2023-11-13 00:00:00,22300191,,1610612758,1610612739,2023,,132.0,59.0,63.6,47.6,32.0,37.0,,120.0,49.5,82.4,45.7,24.0,39.0,1
221,2023-11-12 00:00:00,22300177,,1610612752,1610612766,2023,,129.0,54.0,66.7,41.7,25.0,40.0,,107.0,46.8,63.6,34.3,21.0,36.0,1
222,2023-11-12 00:00:00,22300178,,1610612751,1610612764,2023,,102.0,37.8,80.0,24.5,22.0,66.0,,94.0,37.5,72.0,24.4,20.0,42.0,1
223,2023-11-12 00:00:00,22300179,,1610612746,1610612763,2023,,101.0,43.5,65.2,35.3,26.0,41.0,,105.0,42.0,75.0,31.7,25.0,41.0,0
224,2023-11-12 00:00:00,22300180,,1610612755,1610612754,2023,,137.0,50.5,85.0,42.4,28.0,54.0,,126.0,52.2,84.2,41.0,31.0,32.0,1
225,2023-11-12 00:00:00,22300182,,1610612745,1610612743,2023,,107.0,42.5,79.3,31.3,20.0,45.0,,104.0,46.2,78.6,28.1,24.0,49.0,1
226,2023-11-12 00:00:00,22300183,,1610612740,1610612742,2023,,124.0,51.1,59.1,47.2,31.0,54.0,,136.0,49.0,76.2,37.7,29.0,42.0,0
227,2023-11-12 00:00:00,22300184,,1610612759,1610612748,2023,,113.0,46.2,83.3,43.2,35.0,50.0,,118.0,43.8,93.3,38.7,26.0,41.0,0
228,2023-11-12 00:00:00,22300181,,1610612741,1610612765,2023,,119.0,48.4,80.0,36.7,22.0,40.0,,108.0,43.2,80.8,34.4,26.0,49.0,1
229,2023-11-12 00:00:00,22300185,,1610612756,1610612760,2023,,99.0,38.6,83.9,31.0,20.0,51.0,,111.0,48.8,84.0,37.0,23.0,33.0,0
230,2023-11-12 00:00:00,22300186,,1610612744,1610612750,2023,,110.0,38.5,85.7,27.9,24.0,51.0,,116.0,52.4,70.0,33.3,27.0,47.0,0
231,2023-11-12 00:00:00,22300187,,1610612747,1610612757,2023,,116.0,48.8,81.1,21.1,27.0,41.0,,110.0,50.0,77.8,35.1,29.0,38.0,1
232,2023-11-11 00:00:00,22300173,,1610612753,1610612749,2023,,112.0,42.9,85.7,38.5,24.0,43.0,,97.0,49.4,48.0,31.0,25.0,36.0,1
233,2023-11-11 00:00:00,22300176,,1610612744,1610612739,2023,,110.0,41.1,76.7,34.2,26.0,55.0,,118.0,43.0,76.7,36.7,23.0,45.0,0
234,2023-11-11 00:00:00,22300175,,1610612737,1610612748,2023,,109.0,43.7,83.3,39.1,23.0,48.0,,117.0,48.8,92.0,31.6,23.0,39.0,0
235,2023-11-11 00:00:00,22300174,,1610612738,1610612761,2023,,117.0,54.7,61.5,34.1,30.0,46.0,,94.0,38.5,87.5,27.0,25.0,37.0,1
236,2023-11-10 00:00:00,22300016,,1610612758,1610612760,2023,,105.0,41.8,76.2,27.7,28.0,52.0,,98.0,44.8,81.3,23.3,22.0,38.0,1
237,2023-11-10 00:00:00,22300008,,1610612765,1610612755,2023,,106.0,46.5,81.8,28.6,28.0,48.0,,114.0,42.2,85.4,32.1,23.0,46.0,0
238,2023-11-10 00:00:00,22300010,,1610612738,1610612751,2023,,121.0,43.6,71.4,36.5,29.0,52.0,,107.0,44.7,88.9,40.5,26.0,46.0,1
239,2023-11-10 00:00:00,22300012,,1610612763,1610612762,2023,,121.0,45.5,76.9,39.6,23.0,37.0,,127.0,53.9,93.1,48.6,28.0,38.0,0
240,2023-11-10 00:00:00,22300009,,1610612764,1610612766,2023,,117.0,48.9,85.0,36.8,28.0,36.0,,124.0,45.5,64.3,21.4,31.0,67.0,0
241,2023-11-10 00:00:00,22300013,,1610612759,1610612750,2023,,110.0,46.7,63.2,35.3,29.0,38.0,,117.0,49.4,77.8,37.0,23.0,51.0,0
242,2023-11-10 00:00:00,22300014,,1610612742,1610612746,2023,,144.0,52.0,88.5,45.2,30.0,41.0,,126.0,48.9,88.9,29.6,21.0,47.0,1
243,2023-11-10 00:00:00,22300015,,1610612756,1610612747,2023,,119.0,44.7,74.1,40.5,22.0,52.0,,122.0,50.0,76.5,44.4,27.0,43.0,0
244,2023-11-10 00:00:00,22300011,,1610612745,1610612740,2023,,104.0,40.9,78.6,28.6,20.0,42.0,,101.0,45.3,73.5,32.0,12.0,49.0,1
245,2023-11-09 00:00:00,22300172,,1610612753,1610612737,2023,,119.0,46.7,71.4,37.0,19.0,47.0,,120.0,48.2,76.7,38.5,22.0,36.0,0
246,2023-11-09 00:00:00,22300171,,1610612754,1610612749,2023,,126.0,47.8,90.0,41.7,27.0,40.0,,124.0,52.9,88.5,33.3,23.0,41.0,1
247,2023-11-08 00:00:00,22300163,,1610612745,1610612747,2023,,128.0,54.8,63.2,42.4,26.0,57.0,,94.0,42.4,62.5,28.0,20.0,34.0,1
248,2023-11-08 00:00:00,22300157,,1610612766,1610612764,2023,,116.0,51.9,74.3,32.0,17.0,47.0,,132.0,48.5,80.0,41.9,26.0,40.0,0
249,2023-11-08 00:00:00,22300158,,1610612754,1610612762,2023,,134.0,51.5,85.0,31.7,26.0,46.0,,118.0,46.9,94.4,40.7,26.0,47.0,1
250,2023-11-08 00:00:00,22300167,,1610612760,1610612739,2023,,128.0,51.2,93.3,42.9,23.0,41.0,,120.0,50.6,73.0,31.0,26.0,41.0,1
251,2023-11-08 00:00:00,22300164,,1610612763,1610612748,2023,,102.0,38.9,75.0,29.7,20.0,38.0,,108.0,45.5,84.4,39.3,22.0,44.0,0
252,2023-11-08 00:00:00,22300166,,1610612750,1610612740,2023,,122.0,54.9,70.8,40.5,30.0,48.0,,101.0,38.7,95.5,28.6,23.0,40.0,1
253,2023-11-08 00:00:00,22300160,,1610612751,1610612746,2023,,100.0,40.2,84.6,36.6,22.0,49.0,,93.0,39.6,100.0,22.2,22.0,51.0,1
254,2023-11-08 00:00:00,22300168,,1610612742,1610612761,2023,,116.0,47.6,61.3,41.5,25.0,38.0,,127.0,49.5,66.7,30.6,27.0,50.0,0
255,2023-11-08 00:00:00,22300169,,1610612743,1610612744,2023,,108.0,44.6,68.2,31.4,24.0,45.0,,105.0,43.0,76.9,31.4,21.0,49.0,1
256,2023-11-08 00:00:00,22300165,,1610612749,1610612765,2023,,120.0,45.6,84.4,29.7,19.0,36.0,,118.0,49.0,93.8,24.1,28.0,53.0,1
257,2023-11-08 00:00:00,22300161,,1610612752,1610612759,2023,,126.0,46.0,68.2,45.2,28.0,47.0,,105.0,48.9,61.5,26.5,31.0,46.0,1
258,2023-11-08 00:00:00,22300170,,1610612758,1610612757,2023,,121.0,46.1,73.7,29.7,32.0,50.0,,118.0,50.6,75.9,36.4,26.0,36.0,1
259,2023-11-08 00:00:00,22300162,,1610612741,1610612756,2023,,115.0,43.8,73.9,42.4,30.0,39.0,,116.0,42.2,84.0,39.6,32.0,54.0,0
260,2023-11-08 00:00:00,22300159,,1610612755,1610612738,2023,,106.0,44.2,86.7,26.5,20.0,56.0,,103.0,39.6,84.2,31.9,28.0,43.0,1
261,2023-11-06 00:00:00,22300145,,1610612765,1610612744,2023,,109.0,47.5,95.2,43.3,23.0,39.0,,120.0,47.4,76.2,29.3,26.0,44.0,0
262,2023-11-06 00:00:00,22300146,,1610612754,1610612759,2023,,152.0,57.9,95.7,52.6,38.0,49.0,,111.0,42.6,76.7,30.8,26.0,36.0,1
263,2023-11-06 00:00:00,22300148,,1610612755,1610612764,2023,,146.0,56.0,88.9,38.7,37.0,45.0,,128.0,51.0,80.0,41.2,31.0,38.0,1
264,2023-11-06 00:00:00,22300147,,1610612753,1610612742,2023,,102.0,47.1,77.8,29.6,27.0,38.0,,117.0,50.0,71.4,37.5,21.0,31.0,0
265,2023-11-06 00:00:00,22300151,,1610612752,1610612746,2023,,111.0,46.6,94.4,38.7,28.0,48.0,,97.0,49.3,87.5,34.4,21.0,31.0,1
266,2023-11-06 00:00:00,22300150,,1610612748,1610612747,2023,,108.0,46.6,87.5,32.4,30.0,44.0,,107.0,54.3,78.6,30.8,28.0,38.0,1
267,2023-11-06 00:00:00,22300149,,1610612751,1610612749,2023,,125.0,48.5,84.6,35.6,22.0,46.0,,129.0,47.9,87.5,33.3,26.0,48.0,0
268,2023-11-06 00:00:00,22300152,,1610612741,1610612762,2023,,130.0,51.6,84.2,52.9,26.0,36.0,,113.0,47.7,88.2,37.2,32.0,52.0,1
269,2023-11-06 00:00:00,22300153,,1610612745,1610612758,2023,,122.0,57.3,77.8,48.4,28.0,39.0,,97.0,44.4,55.0,35.0,22.0,34.0,1
270,2023-11-06 00:00:00,22300154,,1610612750,1610612738,2023,,114.0,51.8,52.0,35.1,26.0,45.0,,109.0,39.1,76.5,28.2,20.0,45.0,1
271,2023-11-06 00:00:00,22300156,,1610612743,1610612740,2023,,134.0,53.7,73.9,38.5,37.0,45.0,,116.0,50.0,86.7,43.3,24.0,38.0,1
272,2023-11-06 00:00:00,22300155,,1610612760,1610612737,2023,,126.0,47.9,95.7,40.0,27.0,49.0,,117.0,37.3,84.4,33.3,27.0,59.0,1
273,2023-11-05 00:00:00,22300144,,1610612757,1610612763,2023,,100.0,38.9,80.0,31.1,23.0,47.0,,112.0,50.6,69.2,40.6,27.0,49.0,0
274,2023-11-05 00:00:00,22300143,,1610612742,1610612766,2023,,124.0,47.3,75.0,33.3,31.0,47.0,,118.0,49.5,57.1,26.7,30.0,43.0,1
275,2023-11-05 00:00:00,22300140,,1610612765,1610612756,2023,,106.0,49.4,85.7,34.8,25.0,33.0,,120.0,50.0,89.7,38.1,29.0,43.0,0
276,2023-11-05 00:00:00,22300141,,1610612759,1610612761,2023,,116.0,50.0,76.9,31.3,30.0,46.0,,123.0,45.4,61.5,39.6,29.0,47.0,0
277,2023-11-05 00:00:00,22300142,,1610612739,1610612744,2023,,115.0,49.4,78.6,29.7,26.0,54.0,,104.0,36.2,66.7,39.0,26.0,44.0,1
278,2023-11-04 00:00:00,22300132,,1610612755,1610612756,2023,,112.0,47.8,83.3,36.7,24.0,51.0,,100.0,36.0,81.8,25.7,22.0,42.0,1
279,2023-11-04 00:00:00,22300135,,1610612740,1610612737,2023,,105.0,47.6,81.0,25.8,24.0,35.0,,123.0,48.4,79.2,34.1,28.0,52.0,0
280,2023-11-04 00:00:00,22300134,,1610612753,1610612747,2023,,120.0,45.5,84.2,36.4,29.0,51.0,,101.0,44.0,90.5,26.7,17.0,40.0,1
281,2023-11-04 00:00:00,22300133,,1610612754,1610612766,2023,,124.0,48.4,75.0,48.9,31.0,36.0,,125.0,53.4,100.0,40.0,23.0,41.0,0
282,2023-11-04 00:00:00,22300138,,1610612750,1610612762,2023,,123.0,55.6,77.4,37.5,25.0,43.0,,95.0,38.5,76.5,27.9,20.0,39.0,1
283,2023-11-04 00:00:00,22300136,,1610612751,1610612738,2023,,114.0,43.0,64.7,32.7,22.0,42.0,,124.0,47.8,85.2,33.3,22.0,50.0,0
284,2023-11-04 00:00:00,22300139,,1610612743,1610612741,2023,,123.0,51.9,76.7,44.4,31.0,49.0,,101.0,45.3,69.6,26.9,28.0,37.0,1
285,2023-11-04 00:00:00,22300137,,1610612745,1610612758,2023,,107.0,46.0,70.0,36.1,28.0,53.0,,89.0,38.1,73.7,26.8,20.0,43.0,1
286,2023-11-03 00:00:00,22300007,,1610612757,1610612763,2023,,115.0,40.6,77.8,28.1,19.0,50.0,,113.0,49.0,69.2,28.6,29.0,48.0,1
287,2023-11-03 00:00:00,22300006,,1610612743,1610612742,2023,,125.0,52.7,73.7,43.3,33.0,51.0,,114.0,47.7,88.2,40.5,27.0,34.0,1
288,2023-11-03 00:00:00,22300005,,1610612760,1610612744,2023,,139.0,60.2,80.0,51.7,26.0,32.0,,141.0,53.3,83.3,45.0,36.0,38.0,0
289,2023-11-03 00:00:00,22300003,,1610612748,1610612764,2023,,121.0,60.0,85.7,48.1,35.0,37.0,,114.0,56.8,52.9,46.4,33.0,30.0,1
290,2023-11-03 00:00:00,22300002,,1610612749,1610612752,2023,,110.0,42.7,71.4,51.3,24.0,41.0,,105.0,39.6,76.0,25.6,18.0,56.0,1
291,2023-11-03 00:00:00,22300004,,1610612741,1610612751,2023,,107.0,48.3,71.4,39.3,21.0,42.0,,109.0,45.8,60.0,40.0,32.0,39.0,0
292,2023-11-03 00:00:00,22300001,,1610612754,1610612739,2023,,121.0,52.3,66.7,48.4,28.0,40.0,,116.0,52.4,80.0,28.6,27.0,35.0,1
293,2023-11-02 00:00:00,22300130,,1610612762,1610612753,2023,,113.0,46.1,73.1,36.4,27.0,48.0,,115.0,45.9,75.0,34.5,27.0,43.0,0
294,2023-11-02 00:00:00,22300128,,1610612755,1610612761,2023,,114.0,45.7,84.0,36.0,21.0,46.0,,99.0,48.1,68.4,35.7,30.0,41.0,1
295,2023-11-02 00:00:00,22300129,,1610612740,1610612765,2023,,125.0,48.8,94.3,43.8,27.0,36.0,,116.0,43.6,80.8,34.2,30.0,48.0,1
296,2023-11-02 00:00:00,22300131,,1610612756,1610612759,2023,,121.0,53.8,73.1,50.0,26.0,34.0,,132.0,52.0,92.3,48.6,37.0,41.0,0
297,2023-11-01 00:00:00,22300115,,1610612765,1610612757,2023,,101.0,44.4,90.9,37.9,24.0,38.0,,110.0,46.9,81.8,35.0,23.0,44.0,0
298,2023-11-01 00:00:00,22300116,,1610612761,1610612749,2023,,130.0,56.0,92.9,39.5,35.0,50.0,,111.0,46.1,73.7,38.2,19.0,29.0,1
299,2023-11-01 00:00:00,22300118,,1610612738,1610612754,2023,,155.0,56.8,96.4,57.1,27.0,57.0,,104.0,45.5,58.3,13.5,26.0,31.0,1
300,2023-11-01 00:00:00,22300119,,1610612748,1610612751,2023,,105.0,42.9,77.8,34.2,22.0,46.0,,109.0,45.1,73.1,44.4,27.0,47.0,0
301,2023-11-01 00:00:00,22300117,,1610612737,1610612764,2023,,130.0,50.0,90.6,28.1,26.0,57.0,,121.0,50.5,64.3,25.0,32.0,35.0,1
302,2023-11-01 00:00:00,22300120,,1610612752,1610612739,2023,,89.0,34.8,66.7,16.7,18.0,50.0,,95.0,43.2,95.0,37.5,22.0,46.0,0
303,2023-11-01 00:00:00,22300122,,1610612745,1610612766,2023,,128.0,52.4,82.6,56.8,35.0,38.0,,119.0,50.0,72.0,40.7,21.0,44.0,1
304,2023-11-01 00:00:00,22300121,,1610612760,1610612740,2023,,106.0,43.2,92.0,20.6,23.0,49.0,,110.0,39.2,58.6,31.0,23.0,58.0,0
305,2023-11-01 00:00:00,22300123,,1610612750,1610612743,2023,,110.0,45.8,96.3,38.1,20.0,47.0,,89.0,39.6,70.0,18.2,23.0,43.0,1
306,2023-11-01 00:00:00,22300124,,1610612742,1610612741,2023,,114.0,45.7,71.4,41.7,23.0,45.0,,105.0,47.2,90.9,33.3,19.0,43.0,1
307,2023-11-01 00:00:00,22300127,,1610612747,1610612746,2023,,130.0,51.1,75.0,34.4,28.0,51.0,,125.0,47.5,63.0,41.2,22.0,46.0,1
308,2023-11-01 00:00:00,22300126,,1610612744,1610612758,2023,,102.0,48.1,86.7,35.5,32.0,36.0,,101.0,40.9,78.3,31.4,24.0,48.0,1
309,2023-11-01 00:00:00,22300125,,1610612762,1610612763,2023,,133.0,54.0,70.8,51.2,35.0,50.0,,109.0,36.5,78.1,25.9,25.0,42.0,1
310,2023-10-31 00:00:00,22300114,,1610612746,1610612753,2023,,118.0,49.4,69.6,45.2,29.0,44.0,,102.0,46.9,57.6,23.3,23.0,40.0,1
311,2023-10-31 00:00:00,22300113,,1610612756,1610612759,2023,,114.0,50.6,80.0,46.2,29.0,43.0,,115.0,46.7,75.0,37.8,25.0,37.0,0
312,2023-10-31 00:00:00,22300112,,1610612739,1610612752,2023,,91.0,39.1,75.0,26.3,19.0,46.0,,109.0,44.2,80.0,38.2,18.0,48.0,0
313,2023-10-30 00:00:00,22300103,,1610612764,1610612738,2023,,107.0,44.8,69.2,30.6,26.0,40.0,,126.0,50.0,71.4,35.8,31.0,51.0,0
314,2023-10-30 00:00:00,22300101,,1610612766,1610612751,2023,,121.0,49.0,95.0,25.8,33.0,39.0,,133.0,56.3,71.9,36.4,25.0,46.0,0
315,2023-10-30 00:00:00,22300102,,1610612754,1610612741,2023,,105.0,40.9,84.0,26.1,26.0,47.0,,112.0,46.0,83.9,35.3,19.0,44.0,0
316,2023-10-30 00:00:00,22300104,,1610612737,1610612750,2023,,127.0,55.8,94.4,46.7,28.0,36.0,,113.0,48.9,60.0,48.5,24.0,38.0,1
